PUBLISHED_DATE,STATUS,ESTIMATE_SOURCE,PFMA,YEAR,MONTH,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,ESTIMATE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 26,2021,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,75,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 26,2021,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,32,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 26,2021,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 26,2021,September,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 27,2021,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,576,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 27,2021,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,334,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 27,2021,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,305,0,0
"JANUARY  20, 2022 12:59:27",Published Estimate - Full Month,Predict catch based on multiple areas and years,PFMA 27,2021,September,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,60,0,0
"JANUARY  17, 2022 16:29:03",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2021,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1546,322.207,0.208
"JANUARY  17, 2022 16:29:03",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2021,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,691,255.591,0.37
"JANUARY  17, 2022 16:29:03",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2021,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,573,327.839,0.572
"JANUARY  17, 2022 16:29:03",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2021,September,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1319,700.107,0.531
"JANUARY  17, 2022 16:29:03",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2021,September,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,52,52.755,1.015
"JANUARY  13, 2022 16:36:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2021,September,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2926,631.467,0.216
"JANUARY  13, 2022 16:36:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2021,September,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,431,140.232,0.325
"JANUARY  13, 2022 16:36:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2021,September,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,109,60.333,0.554
"JANUARY  13, 2022 16:36:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2021,September,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4029,1888.747,0.469
"JANUARY  13, 2022 16:36:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2021,September,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,158,87.743,0.555
"JANUARY  14, 2022 18:45:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2021,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,923,234.7,0.254
"JANUARY  14, 2022 18:45:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2021,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"JANUARY  14, 2022 18:45:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2021,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,117,78.643,0.672
"JANUARY  14, 2022 18:45:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2021,October,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,45,32.314,0.718
"JANUARY  14, 2022 18:45:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2021,October,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,141,78.081,0.554
"JANUARY  14, 2022 18:48:43",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2021,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,295,51.906,0.176
"JANUARY  14, 2022 18:48:43",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2021,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,92,30.659,0.333
"JANUARY  14, 2022 18:48:43",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2021,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,47,32.074,0.682
"JANUARY  14, 2022 18:48:43",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2021,October,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,466,137.359,0.295
"JANUARY  14, 2022 18:48:43",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2021,October,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,90,44.125,0.49
"JANUARY  14, 2022 18:50:21",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,601,80.257,0.134
"JANUARY  14, 2022 18:50:21",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,19,9.807,0.516
"JANUARY  14, 2022 18:50:21",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,239,55.824,0.234
"JANUARY  14, 2022 18:50:21",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,October,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,319,186.044,0.583
"JANUARY  14, 2022 18:50:21",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,October,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,129,53.219,0.413
"JANUARY  14, 2022 18:51:48",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,October,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2184,342.239,0.157
"JANUARY  14, 2022 18:51:48",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,October,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,261,68.701,0.263
"JANUARY  14, 2022 18:51:48",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,October,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,5714,755.637,0.132
"JANUARY  14, 2022 18:51:48",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,October,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1066,238.136,0.223
"JANUARY  14, 2022 18:51:48",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,October,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,7047,1177.808,0.167
"JANUARY  15, 2022 09:36:41",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,445,106.349,0.239
"JANUARY  15, 2022 09:36:41",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,133,64.883,0.488
"JANUARY  15, 2022 09:36:41",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2021,November,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,415,253.109,0.61
"JANUARY  15, 2022 09:38:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,November,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,236,63.313,0.268
"JANUARY  15, 2022 09:38:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,November,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,141,79.4,0.563
"JANUARY  15, 2022 09:38:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,November,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2,,
"JANUARY  15, 2022 09:38:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,November,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,219,122.394,0.559
"JANUARY  15, 2022 09:38:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2021,November,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3,,
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1,1.008,1.008
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,9,4.996,0.555
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 13,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,426,200.791,0.471
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 13,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,464,266.881,0.575
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 13,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 13,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1931,882.628,0.457
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 13,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 14,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,262,130.853,0.499
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 14,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,190,116.71,0.614
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 14,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 14,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,950,794.111,0.836
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 14,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 15,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6,2.656,0.443
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 15,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2,1.837,0.919
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 15,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 15,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 15,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 16,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,147,139.982,0.952
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 16,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2,1.837,0.919
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 16,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 16,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,324,310.229,0.957
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 16,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 17,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,732,291.711,0.399
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 17,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,140,138.6,0.99
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 17,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 17,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2772,1542.643,0.557
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 17,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 18,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,323,147.473,0.457
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 18,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,272,151.526,0.557
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 18,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 18,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,236,66.419,0.281
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 18,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 19,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1052,292.545,0.278
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 19,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,947,319.878,0.338
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 19,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 19,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1497,607.658,0.406
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 19,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 20,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,562,206.402,0.367
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 20,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,696,276.315,0.397
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 20,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 20,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1975,1211.672,0.614
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 20,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,6,2.311,0.385
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 24,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,9,3.024,0.336
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 24,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,7,3.184,0.455
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 24,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 24,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,15,8.055,0.537
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 24,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 27,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2,1.999,1
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 27,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 27,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 27,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 27,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 28,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,617,243.469,0.395
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 28,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,402,227.732,0.566
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 28,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 28,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3506,1827.379,0.521
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 28,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2,1.579,0.79
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 29,2022,January,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,140,72.849,0.52
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 29,2022,January,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,72,69.315,0.963
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 29,2022,January,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,7,4.334,0.619
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 29,2022,January,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,737,464.458,0.63
"MARCH    01, 2023 14:36:03",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 29,2022,January,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 12,2022,February,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6,4.781,0.797
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 12,2022,February,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 12,2022,February,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 12,2022,February,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 12,2022,February,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 121,2022,February,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1,0.958,0.958
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 121,2022,February,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 121,2022,February,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 121,2022,February,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 121,2022,February,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 123,2022,February,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3,1.355,0.452
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 123,2022,February,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,9,5.52,0.613
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 123,2022,February,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 123,2022,February,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,6,4.247,0.708
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 123,2022,February,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,February,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1,0.958,0.958
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,February,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,February,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,0,0,0
"MARCH    01, 2023 14:35:07",Published Estimate - Full Month,Internet Recreational Effort and Catch reporting program - Bias Corrected,PFMA 124,2022,February,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,0,0,0
